timestamp,category_id,epoch,iteration,learn_loss,validation_loss
2024-11-25_16-54-32,1,250,250,"[131.35500902715157, 130.160824505843, 129.11179238999003, 128.19276892103005, 127.08554571176954, 126.01712246116112, 125.25354058230394, 124.30817916348546, 123.4159747284084, 122.32642083680935, 121.34338537869768, 120.29850389962996, 119.70695432827718, 118.83793547608114, 117.9306770373097, 116.95996821688512, 115.90571519639893, 115.14647825121445, 114.40695258953043, 113.54631508008752, 112.8375456830366, 111.98423402867931, 111.21763808682083, 110.27112711842587, 109.71075657822709, 108.9291966711457, 108.40825236062342, 107.48930882213594, 106.70725891808937, 105.88611937699328, 105.14578308894757, 104.36999552331382, 103.78041869119541, 102.97962776230968, 102.13659047743563, 101.10540056009883, 100.3949566329151, 99.63275910307954, 98.93859667624776, 98.15769654458457, 97.28227587576565, 96.44081623849775, 95.85948291395434, 95.03737809826822, 94.36602984474855, 93.69427355424511, 92.99433481421171, 92.31526873241292, 91.90956200140599, 91.32571162040328, 90.65183358549963, 89.97561889314977, 89.34952652718606, 88.658921282532, 88.01429923783797, 87.5920199274155, 86.7562555879089, 86.05747832333641, 85.35751841638461, 84.8913257535791, 84.26053486401804, 83.80686507010657, 83.00806248836402, 82.39027552772936, 81.75395325008756, 81.2255921036435, 80.69620866942128, 79.98481008299696, 79.32268320667737, 78.84928626146676, 78.39649759904816, 77.72374529111357, 77.08317733491675, 76.74898933618596, 76.18434786926537, 75.70664417093101, 75.2569346405148, 74.73957646090435, 74.26519918130302, 73.71169466925787, 73.26423993502553, 72.66741094737188, 72.19412051809996, 71.66668384200632, 70.97187301943657, 70.43504898144845, 70.00115552555071, 69.43087834483727, 68.93614641829996, 68.37840742363, 67.90390584964288, 67.4306665935638, 66.99931658081805, 66.5439640366911, 66.06095477423818, 65.6574000470747, 65.16160051396648, 64.7649216747059, 64.2457630800992, 63.8583326597975, 63.52546205388998, 62.99334230621596, 62.54326550975577, 62.143766764749145, 61.77732451734317, 61.24094854852932, 60.8715060384533, 60.47486957977644, 60.03285418795803, 59.60409340632358, 59.19257742706563, 58.70687763483351, 58.30076547540229, 57.866420103827096, 57.40115091052622, 56.906789597187235, 56.3417688317969, 55.83589967961748, 55.50787685390245, 55.067539360259275, 54.85997316063911, 54.46969052366556, 54.22469440120102, 53.88260196698011, 53.503497092634, 53.124668276156484, 52.724366482833226, 52.4210411158738, 52.10663980302663, 51.654295603742014, 51.22481121675017, 50.79799336152935, 50.395264263468775, 49.99965904121692, 49.59334158968018, 49.371620339867164, 48.79394486385711, 48.40696738865907, 48.008316764475126, 47.58456923091319, 47.214711312671504, 46.880469940201536, 46.49369538470249, 46.00977087428204, 45.58967361425876, 45.28844818802289, 45.019895585457405, 44.671590076796306, 44.30313821190093, 43.95102533941918, 43.76303582384532, 43.521952417243405, 43.14919814829276, 42.885390105904534, 42.57589160219576, 42.262123018127454, 41.90928148112776, 41.545681651181404, 41.177968379219045, 40.90174037605453, 40.58167834953671, 40.170295901697415, 39.751766905120846, 39.3881003375095, 39.05510898763049, 38.80254235915859, 38.51900358077859, 38.09837654064599, 37.775477281131295, 37.51711166438327, 37.16429796368983, 36.83958795911575, 36.51993010747999, 36.17363874982624, 35.85725975018734, 35.53875159623894, 35.26056442707389, 34.963005677196136, 34.691962806994866, 34.37596625664027, 34.105660986926274, 33.76463997257596, 33.51967305873833, 33.19839088729826, 32.95327307409757, 32.62043980761339, 32.33403806914292, 32.065908989373796, 31.763842687217412, 31.467359064785544, 31.193155989716427, 30.969458826534645, 30.682363139974385, 30.37662866470395, 30.07988669232292, 29.83471076164062, 29.547827731894916, 29.241017714074307, 28.99070296026712, 28.712161040135687, 28.46686167234655, 28.255601767529544, 27.972636107514298, 27.682341335407344, 27.428137480868504, 27.15694619908652, 26.877673023492317, 26.6472842662838, 26.39625703510678, 26.147684125922588, 25.94331357219326, 25.703375946720218, 25.482275680567252, 25.286028809606517, 25.039615412580062, 24.75665443661993, 24.523077742890827, 24.28766710592444, 24.065793792528552, 23.83623472608874, 23.610935362282, 23.383825006027365, 23.176441178002946, 22.940622411792724, 22.755664725386257, 22.501058230626278, 22.29324809280892, 22.085032666781895, 21.905863212953, 21.694272585003038, 21.51200393501329, 21.319291063366638, 21.12890382604163, 20.93297856132953, 20.740435067806164, 20.59591829547984, 20.404747545438752, 20.20097441099959, 20.055011436842715, 19.866167753353928, 19.66550685558455, 19.467817268578166, 19.27048080876311, 19.107256051928136, 18.932378515844402, 18.765702213345737, 18.580911948442143, 18.431988075065586, 18.255070221414062, 18.073262884158787]","[138.51948173786, 138.43227955203844, 138.67809918171972, 138.94438294990243, 138.67445267463154, 139.41901708079135, 139.47548514435826, 140.48754485336866, 140.98944057400348, 141.5685248434277, 141.2815643238738, 141.36526244271124, 141.2892477303344, 141.88443036225962, 142.12480269711241, 141.96079540314616, 141.96089694728036, 141.87412335359917, 141.54923712878542, 141.92095538181044, 141.68227607457652, 141.268426556665, 141.12991375894944, 141.27742274112987, 141.3621207690059, 141.52915764861874, 141.39137290011047, 141.05293876609525, 140.79581308208927, 140.9873953928605, 140.69638675423596, 141.29640604977132, 141.56748289121498, 142.05730693235327, 142.0555509764136, 141.93083680781126, 142.37046070510615, 141.7621621012409, 141.78904307632018, 142.09151619769784, 141.71648820342838, 141.9304777787187, 141.9958890675929, 142.3822919842921, 142.19627736397553, 142.3880306058593, 142.41250290723963, 142.48873186194183, 142.46163077072748, 142.53745416618722, 142.47665214377352, 143.10120655018378, 143.6007976601983, 143.73209399968454, 143.64087780865668, 143.8081531659631, 143.6568681414887, 143.81859877411537, 143.67253182800823, 143.84855061754757, 144.13577945597135, 144.37191250851563, 144.38393168958922, 144.40528362537512, 144.1647617944019, 144.04888330320546, 144.19156214027, 144.3657769882128, 144.62927228405246, 144.86525905335412, 144.70265934374422, 144.8176854901018, 144.7404852357672, 144.66423570481123, 144.72924458140128, 144.89847738377543, 144.98401530803164, 145.07456089064897, 145.1827386063277, 145.2277113449295, 145.01064031194932, 144.68816162108917, 144.8569934498343, 145.0491447841726, 145.20685671449675, 145.40777194412172, 145.378908246949, 145.59724015599662, 145.72831558031564, 145.59127965614437, 145.83305801269148, 145.5283674780738, 145.649626308242, 145.6855549369593, 145.74758721341829, 145.62440297113375, 145.63639170745435, 145.62345209100673, 145.6153495913156, 145.77767968770735, 145.81142198139068, 145.96424576524922, 146.0922229301576, 145.80186156354577, 145.9621204886478, 146.2000817197633, 145.90444582632233, 146.0882727074372, 146.19826332825699, 146.20067392250053, 146.31812188472844, 146.22280394078, 146.244887638333, 146.6980479277643, 146.68263968770378, 146.62817288571574, 146.91984562455914, 146.80922182344364, 146.78034603103572, 146.80568421849537, 146.73246909181324, 146.49465793133285, 146.63861491051574, 146.76508392281002, 146.77625647355282, 146.64133043452136, 146.64712749967936, 146.739146410798, 146.7751863910901, 146.78405996694383, 146.9399958892694, 146.9978426436424, 147.0866394621165, 146.95635039522804, 146.98562903262896, 146.90978490838222, 147.05571149429898, 147.07536314231447, 147.129316726187, 147.28299318520527, 147.31826268539257, 147.29245143706385, 147.38497165523407, 147.29924312359927, 147.1398593325135, 147.11664738745588, 146.99193857298576, 147.12265344263196, 147.15535935130083, 146.99930578696615, 147.1052489347502, 147.16723531071014, 147.0877633857251, 147.05991364765626, 146.9067370425242, 146.96064045959537, 146.86390373718, 146.82456102763413, 147.09123438640003, 147.11153877427006, 147.1172380007615, 147.16572146576627, 147.30570459888074, 147.33190707702852, 147.53653417770855, 147.6424741528683, 147.71805621905895, 147.91206526444537, 147.84899177788986, 147.78861251169852, 147.8353432973071, 147.96380811341743, 148.06089062459748, 148.15602216150845, 148.24676230985528, 148.1303161636001, 148.05064711031267, 148.01132188082858, 148.04059670013092, 148.029101480646, 148.0248951040948, 148.14504379926368, 148.07243002753742, 148.32079973633984, 148.49073293065382, 148.45796758304468, 148.43699812687512, 148.49001733622214, 148.57278316591828, 148.6676468971032, 148.76497622507762, 148.94951561160977, 149.05343175561248, 149.1712185097297, 149.20667054808314, 149.2021096605361, 149.33423565284116, 149.29604711630955, 149.28846560179468, 149.23395186957092, 149.17381774704282, 149.34177172126965, 149.38786548866597, 149.40372527683326, 149.3350839793591, 149.3253129148681, 149.46387484675427, 149.61426746017372, 149.52515410773375, 149.60632101396396, 149.7147351717525, 149.7986433789478, 149.79787243987926, 149.90175916040914, 149.9673047045272, 149.93487340028125, 149.9672074466635, 150.03909007652558, 150.0413553779815, 150.1417372334677, 150.27614210580862, 150.353552724677, 150.46189824375884, 150.6773226268517, 150.75797462893766, 150.8178379348506, 150.85629961991484, 150.86387295601745, 150.93208134698938, 151.0239215610553, 150.82788924750102, 150.857971324841, 150.77303117746482, 150.74714590512284, 150.77776421993107, 150.66308558127233, 150.7201980207653, 150.75479418154057, 150.75826026788454, 150.81087180004204, 150.88232646319025, 150.92621424623482, 150.94452995448538, 151.01125427267573, 151.02432881021758, 151.0276655404502, 151.06905379872634, 151.0304841380998, 151.02145686899226, 151.10852279180335]"
